day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;123700;RAINFOREST_RESIN;10002;6;9996;2;9995;21;10004;2;10005;21;;;10003.0;796.0
-1;123800;RAINFOREST_RESIN;9996;1;9995;23;;;9998;1;10002;3;10004;1;9997.0;808.0
-1;123800;KELP;2013;1;2010;24;;;2014;24;;;;;2013.5;-254.109375
-1;123900;KELP;2011;26;;;;;2014;26;;;;;2012.5;-243.65625
-1;123900;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;810.0
-1;124000;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;810.0
-1;124000;KELP;2013;1;2011;20;;;2014;20;;;;;2013.5;-226.140625
-1;124100;KELP;2011;27;;;;;2012;3;2015;27;;;2011.5;-217.5078125
-1;124100;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;810.0
-1;124200;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;810.0
-1;124200;KELP;2012;4;2011;24;;;2015;24;;;;;2013.5;-208.2734375
-1;124300;KELP;2012;3;2011;20;;;2015;20;;;;;2013.5;-214.171875
-1;124300;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;810.0
-1;124400;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;810.0
-1;124400;KELP;2011;27;;;;;2015;27;;;;;2013.0;-207.8515625
-1;124500;KELP;2011;18;;;;;2013;4;2014;21;;;2012.0;-230.8046875
-1;124500;RAINFOREST_RESIN;9996;1;9995;20;;;9998;5;10004;1;10005;20;9997.0;810.0
-1;124600;RAINFOREST_RESIN;9995;21;;;;;10002;1;10005;21;;;9998.5;820.0
-1;124600;KELP;2013;1;2011;21;;;2014;21;;;;;2013.5;-229.921875
-1;124700;KELP;2011;22;;;;;2013;5;2014;22;;;2012.0;-232.0078125
-1;124700;RAINFOREST_RESIN;9996;2;9995;20;;;9998;1;10004;2;10005;20;9997.0;820.0
-1;124800;RAINFOREST_RESIN;9998;9;9996;2;9995;23;10004;2;10005;23;;;10001.0;822.0
-1;124800;KELP;2011;25;;;;;2014;2;2015;23;;;2012.5;-218.8515625
-1;124900;KELP;2011;31;;;;;2014;1;2015;30;;;2012.5;-217.3046875
-1;124900;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;822.0
-1;125000;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;822.0
-1;125000;KELP;2012;1;2011;25;;;2015;26;;;;;2013.5;-205.765625
-1;125100;KELP;2012;27;;;;;2015;27;;;;;2013.5;-198.8515625
-1;125100;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;822.0
-1;125200;RAINFOREST_RESIN;10002;4;9996;1;9995;26;10004;1;10005;26;;;10003.0;822.0
-1;125200;KELP;2012;27;;;;;2015;27;;;;;2013.5;-180.6875
-1;125300;KELP;2012;28;;;;;2015;28;;;;;2013.5;-186.234375
-1;125300;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;830.0
-1;125400;RAINFOREST_RESIN;9998;8;9995;22;;;10005;22;;;;;10001.5;830.0
-1;125400;KELP;2012;22;;;;;2016;22;;;;;2014.0;-172.0859375
-1;125500;KELP;2012;24;;;;;2016;24;;;;;2014.0;-174.46875
-1;125500;RAINFOREST_RESIN;9998;3;9996;2;9995;22;10004;2;10005;22;;;10001.0;830.0
-1;125600;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;830.0
-1;125600;KELP;2013;9;2012;28;;;2016;30;;;;;2014.5;-162.625
-1;125700;KELP;2013;2;2012;26;;;2016;28;;;;;2014.5;-161.796875
-1;125700;RAINFOREST_RESIN;9996;2;9995;26;;;9998;2;10004;2;10005;26;9997.0;830.0
-1;125800;RAINFOREST_RESIN;9996;1;9995;27;;;9998;1;10004;1;10005;27;9997.0;834.0
-1;125800;KELP;2013;28;;;;;2016;28;;;;;2014.5;-156.078125
-1;125900;KELP;2013;31;;;;;2014;6;2016;30;;;2013.5;-148.0390625
-1;125900;RAINFOREST_RESIN;9996;2;9995;28;;;10000;6;10004;2;10005;28;9998.0;836.0
-1;126000;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;836.0
-1;126000;KELP;2013;22;;;;;2016;1;2017;21;;;2014.5;-129.671875
-1;126100;KELP;2013;36;;;;;2016;29;;;;;2014.5;-142.8828125
-1;126100;RAINFOREST_RESIN;10002;1;9998;10;9996;2;10004;2;10005;27;;;10003.0;836.0
-1;126200;RAINFOREST_RESIN;10002;7;9995;24;;;10005;24;;;;;10003.5;838.0
-1;126200;KELP;2013;24;;;;;2017;24;;;;;2015.0;-130.0
-1;126300;KELP;2013;29;;;;;2016;29;;;;;2014.5;-143.78125
-1;126300;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;852.0
-1;126400;KELP;2013;33;;;;;2016;27;;;;;2014.5;-147.015625
-1;126400;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;852.0
-1;126500;RAINFOREST_RESIN;9998;7;9996;2;9995;25;10004;2;10005;25;;;10001.0;852.0
-1;126500;KELP;2013;27;;;;;2017;27;;;;;2015.0;-124.96875
-1;126600;RAINFOREST_RESIN;9996;1;9995;21;;;10002;5;10004;1;10005;21;9999.0;852.0
-1;126600;KELP;2013;22;;;;;2017;22;;;;;2015.0;-122.1171875
-1;126700;KELP;2014;23;;;;;2017;23;;;;;2015.5;-106.609375
-1;126700;RAINFOREST_RESIN;10002;2;9998;4;9995;23;10005;23;;;;;10003.5;852.0
-1;126800;KELP;2014;26;;;;;2016;7;2017;26;;;2015.0;-97.9609375
-1;126800;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;856.0
-1;126900;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;856.0
-1;126900;KELP;2014;25;;;;;2016;8;2017;1;2018;24;2015.0;-79.40625
-1;127000;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;856.0
-1;127000;KELP;2014;26;;;;;2018;26;;;;;2016.0;-69.5625
-1;127100;KELP;2014;27;;;;;2017;27;;;;;2015.5;-92.7734375
-1;127100;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;856.0
-1;127200;KELP;2014;26;;;;;2017;26;;;;;2015.5;-87.203125
-1;127200;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;856.0
-1;127300;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;856.0
-1;127300;KELP;2014;28;;;;;2017;28;;;;;2015.5;-96.28125
-1;127400;RAINFOREST_RESIN;9998;5;9995;27;;;10005;27;;;;;10001.5;856.0
-1;127400;KELP;2014;27;;;;;2016;7;2018;27;;;2015.0;-65.453125
-1;127500;KELP;2014;30;;;;;2016;6;2017;31;;;2015.0;-88.1484375
-1;127500;RAINFOREST_RESIN;9996;2;9995;29;;;9998;3;10004;2;10005;29;9997.0;856.0
-1;127600;KELP;2014;27;;;;;2017;27;;;;;2015.5;-90.1484375
-1;127600;RAINFOREST_RESIN;9995;27;;;;;10002;6;10005;27;;;9998.5;862.0
-1;127700;RAINFOREST_RESIN;9998;8;9995;20;;;10005;20;;;;;10001.5;862.0
-1;127700;KELP;2014;26;;;;;2017;20;;;;;2015.5;-105.421875
-1;127800;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;862.0
-1;127800;KELP;2014;28;;;;;2017;28;;;;;2015.5;-110.59375
-1;127900;KELP;2013;29;;;;;2016;2;2017;27;;;2014.5;-128.25
-1;127900;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;862.0
-1;128000;KELP;2016;1;2014;22;;;2017;22;;;;;2016.5;-109.546875
-1;128000;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;862.0
-1;128100;RAINFOREST_RESIN;9998;5;9996;1;9995;29;10004;1;10005;29;;;10001.0;862.0
-1;128100;KELP;2014;30;;;;;2017;30;;;;;2015.5;-102.21875
-1;128200;RAINFOREST_RESIN;10002;1;9996;1;9995;21;10004;1;10005;21;;;10003.0;862.0
-1;128200;KELP;2013;22;;;;;2017;22;;;;;2015.0;-116.625
-1;128300;KELP;2015;1;2013;25;;;2017;25;;;;;2016.0;-129.953125
-1;128300;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;864.0
-1;128400;KELP;2013;23;;;;;2014;2;2015;8;2016;23;2013.5;-138.0390625
-1;128400;RAINFOREST_RESIN;9996;1;9995;22;;;10002;5;10004;1;10005;22;9999.0;864.0
-1;128500;RAINFOREST_RESIN;9998;3;9996;1;9995;22;10004;1;10005;22;;;10001.0;864.0
-1;128500;KELP;2013;23;;;;;2016;23;;;;;2014.5;-139.3515625
-1;128600;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;864.0
-1;128600;KELP;2013;22;;;;;2016;22;;;;;2014.5;-153.71875
-1;128700;KELP;2013;26;;;;;2016;26;;;;;2014.5;-152.21875
-1;128700;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;864.0
-1;128800;KELP;2013;21;;;;;2016;21;;;;;2014.5;-139.7578125
-1;128800;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;864.0
-1;128900;RAINFOREST_RESIN;10002;2;9995;25;;;10005;25;;;;;10003.5;864.0
-1;128900;KELP;2015;1;2014;4;2013;25;2016;25;;;;;2015.5;-152.59375
-1;129000;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;868.0
-1;129000;KELP;2013;23;;;;;2016;23;;;;;2014.5;-145.5390625
-1;129100;KELP;2013;27;;;;;2015;8;2016;27;;;2014.0;-132.015625
-1;129100;RAINFOREST_RESIN;9996;1;9995;26;;;10002;5;10004;1;10005;26;9999.0;868.0
-1;129200;KELP;2013;26;;;;;2015;7;2016;26;;;2014.0;-144.90625
-1;129200;RAINFOREST_RESIN;9998;10;9995;26;;;10005;26;;;;;10001.5;868.0
-1;129300;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;868.0
-1;129300;KELP;2013;28;;;;;2016;23;;;;;2014.5;-141.3984375
-1;129400;RAINFOREST_RESIN;9996;1;9995;24;;;10002;6;10004;1;10005;24;9999.0;868.0
-1;129400;KELP;2013;25;;;;;2017;25;;;;;2015.0;-116.1640625
-1;129500;KELP;2013;20;;;;;2015;6;2017;20;;;2014.0;-110.6953125
-1;129500;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;868.0
-1;129600;KELP;2014;30;;;;;2017;31;;;;;2015.5;-105.984375
-1;129600;RAINFOREST_RESIN;9998;3;9996;2;9995;29;10004;2;10005;29;;;10001.0;868.0
-1;129700;RAINFOREST_RESIN;9996;2;9995;21;;;10000;3;10004;2;10005;21;9998.0;868.0
-1;129700;KELP;2014;23;;;;;2015;3;2017;23;;;2014.5;-106.78125
-1;129800;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;868.0
-1;129800;KELP;2014;30;;;;;2017;28;;;;;2015.5;-105.3515625
-1;129900;KELP;2014;30;;;;;2017;30;;;;;2015.5;-107.4375
-1;129900;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;868.0
-1;130000;KELP;2014;29;;;;;2017;29;;;;;2015.5;-97.75
-1;130000;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;868.0
-1;130100;RAINFOREST_RESIN;9996;2;9995;20;;;9998;1;10004;2;10005;20;9997.0;868.0
-1;130100;KELP;2016;1;2014;2;2013;20;2017;22;;;;;2016.5;-111.5625
-1;130200;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;870.0
-1;130200;KELP;2013;23;;;;;2014;3;2015;3;2016;2;2013.5;-125.0546875
-1;130300;KELP;2013;26;;;;;2017;26;;;;;2015.0;-113.0390625
-1;130300;RAINFOREST_RESIN;10002;1;9996;1;9995;25;10004;1;10005;25;;;10003.0;870.0
-1;130400;KELP;2013;28;;;;;2014;1;2017;28;;;2013.5;-112.5234375
-1;130400;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;872.0
-1;130500;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;872.0
-1;130500;KELP;2013;21;;;;;2015;8;2017;21;;;2014.0;-116.1796875
-1;130600;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;872.0
-1;130600;KELP;2013;21;;;;;2015;2;2017;21;;;2014.0;-111.46875
-1;130700;KELP;2016;1;2014;6;2013;22;2017;22;;;;;2016.5;-112.71875
-1;130700;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;872.0
-1;130800;KELP;2013;23;;;;;2017;23;;;;;2015.0;-107.8671875
-1;130800;RAINFOREST_RESIN;9998;2;9995;23;;;10005;23;;;;;10001.5;872.0
-1;130900;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;872.0
-1;130900;KELP;2013;30;;;;;2014;5;2017;32;;;2013.5;-104.1171875
-1;131000;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;872.0
-1;131000;KELP;2013;26;;;;;2015;6;2017;26;;;2014.0;-104.5625
-1;131100;KELP;2013;22;;;;;2017;22;;;;;2015.0;-109.7265625
-1;131100;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;872.0
-1;131200;KELP;2013;30;;;;;2017;30;;;;;2015.0;-115.140625
-1;131200;RAINFOREST_RESIN;9998;6;9995;30;;;10005;30;;;;;10001.5;872.0
-1;131300;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;872.0
-1;131300;KELP;2013;21;;;;;2016;21;;;;;2014.5;-145.7578125
-1;131400;RAINFOREST_RESIN;9995;21;;;;;9998;1;10005;21;;;9996.5;872.0
-1;131400;KELP;2015;7;2013;21;;;2016;21;;;;;2015.5;-145.015625
-1;131500;KELP;2013;26;;;;;2016;26;;;;;2014.5;-143.3515625
-1;131500;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;874.0
-1;131600;KELP;2015;1;2013;30;;;2016;30;;;;;2015.5;-142.359375
-1;131600;RAINFOREST_RESIN;10002;1;9995;30;;;10005;30;;;;;10003.5;874.0
-1;131700;RAINFOREST_RESIN;9998;10;9996;1;9995;29;10004;1;10005;29;;;10001.0;876.0
-1;131700;KELP;2013;30;;;;;2015;8;2016;1;2017;29;2014.0;-117.890625
-1;131800;RAINFOREST_RESIN;9996;1;9995;27;;;10002;7;10004;1;10005;27;9999.0;876.0
-1;131800;KELP;2014;23;;;;;2017;28;;;;;2015.5;-103.546875
-1;131900;KELP;2014;28;;;;;2017;27;;;;;2015.5;-98.2734375
-1;131900;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;876.0
-1;132000;KELP;2014;34;;;;;2017;28;;;;;2015.5;-96.1953125
-1;132000;RAINFOREST_RESIN;9998;2;9996;2;9995;26;10004;2;10005;26;;;10001.0;876.0
-1;132100;RAINFOREST_RESIN;9998;3;9995;24;;;10005;24;;;;;10001.5;876.0
-1;132100;KELP;2013;24;;;;;2016;24;;;;;2014.5;-127.3046875
-1;132200;RAINFOREST_RESIN;9996;2;9995;27;;;10002;1;10004;2;10005;27;9999.0;876.0
-1;132200;KELP;2013;29;;;;;2016;29;;;;;2014.5;-130.3984375
-1;132300;KELP;2013;24;;;;;2016;24;;;;;2014.5;-137.8828125
-1;132300;RAINFOREST_RESIN;10002;4;9995;24;;;10005;24;;;;;10003.5;876.0
-1;132400;KELP;2013;23;;;;;2016;23;;;;;2014.5;-137.9296875
-1;132400;RAINFOREST_RESIN;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;884.0
-1;132500;RAINFOREST_RESIN;9998;8;9996;2;9995;28;10004;2;10005;28;;;10001.0;884.0
-1;132500;KELP;2013;30;;;;;2015;5;2016;30;;;2014.0;-146.3203125
-1;132600;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;884.0
-1;132600;KELP;2013;29;;;;;2016;29;;;;;2014.5;-138.3046875
-1;132700;KELP;2013;23;;;;;2015;2;2016;23;;;2014.0;-145.9609375
-1;132700;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;884.0
-1;132800;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;884.0
-1;132800;KELP;2013;25;;;;;2016;25;;;;;2014.5;-146.8515625
-1;132900;KELP;2013;32;;;;;2016;32;;;;;2014.5;-141.6484375
-1;132900;RAINFOREST_RESIN;9996;2;9995;30;;;9998;1;10002;1;10004;2;9997.0;884.0
-1;133000;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;886.0
-1;133000;KELP;2013;23;;;;;2016;23;;;;;2014.5;-141.203125
-1;133100;KELP;2013;1;2012;23;;;2016;24;;;;;2014.5;-151.1796875
-1;133100;RAINFOREST_RESIN;10002;5;9996;1;9995;23;10004;1;10005;23;;;10003.0;886.0
-1;133200;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;896.0
-1;133200;KELP;2013;1;2012;27;;;2016;28;;;;;2014.5;-151.2421875
-1;133300;KELP;2013;32;;;;;2016;32;;;;;2014.5;-141.3203125
-1;133300;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;896.0
-1;133400;RAINFOREST_RESIN;9998;2;9996;1;9995;29;10004;1;10005;29;;;10001.0;896.0
-1;133400;KELP;2013;29;;;;;2016;30;;;;;2014.5;-137.96875
-1;133500;KELP;2013;30;;;;;2015;1;2016;30;;;2014.0;-137.4765625
-1;133500;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;896.0
-1;133600;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;896.0
-1;133600;KELP;2013;23;;;;;2016;23;;;;;2014.5;-142.734375
-1;133700;KELP;2013;27;;;;;2016;28;;;;;2014.5;-141.4375
-1;133700;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;896.0
-1;133800;RAINFOREST_RESIN;9996;2;9995;21;;;10002;8;10004;2;10005;21;9999.0;896.0
-1;133800;KELP;2013;23;;;;;2016;23;;;;;2014.5;-131.4140625
-1;133900;KELP;2013;24;;;;;2016;24;;;;;2014.5;-130.5234375
-1;133900;RAINFOREST_RESIN;9998;7;9996;2;9995;22;10004;2;10005;22;;;10001.0;896.0
-1;134000;RAINFOREST_RESIN;9995;24;;;;;10000;3;10005;24;;;9997.5;896.0
-1;134000;KELP;2013;32;;;;;2014;2;2016;24;;;2013.5;-127.859375
-1;134100;KELP;2013;24;;;;;2016;24;;;;;2014.5;-133.3125
-1;134100;RAINFOREST_RESIN;9998;8;9996;1;9995;23;10004;1;10005;23;;;10001.0;896.0
-1;134200;RAINFOREST_RESIN;10002;1;9995;29;;;10005;29;;;;;10003.5;896.0
-1;134200;KELP;2013;29;;;;;2016;29;;;;;2014.5;-140.5859375
-1;134300;KELP;2013;32;;;;;2016;32;;;;;2014.5;-140.7265625
-1;134300;RAINFOREST_RESIN;10002;1;9996;2;9995;30;10004;2;10005;30;;;10003.0;898.0
-1;134400;RAINFOREST_RESIN;9998;8;9996;2;9995;23;10004;2;10005;23;;;10001.0;900.0
-1;134400;KELP;2013;25;;;;;2016;25;;;;;2014.5;-141.703125
-1;134500;KELP;2013;6;2012;24;;;2016;24;;;;;2014.5;-148.5703125
-1;134500;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;900.0
-1;134600;RAINFOREST_RESIN;10000;5;9996;1;9995;22;10004;1;10005;22;;;10002.0;900.0
-1;134600;KELP;2014;5;2012;23;;;2016;23;;;;;2015.0;-154.53125
-1;134700;KELP;2013;1;2012;20;;;2014;7;2016;21;;;2013.5;-150.6796875
-1;134700;RAINFOREST_RESIN;10002;4;9996;1;9995;20;10004;1;10005;20;;;10003.0;900.0
-1;134800;RAINFOREST_RESIN;9996;2;9995;30;;;10002;4;10004;2;10005;30;9999.0;908.0
-1;134800;KELP;2013;32;;;;;2016;32;;;;;2014.5;-130.1875
-1;134900;KELP;2013;23;;;;;2015;5;2016;23;;;2014.0;-135.328125
-1;134900;RAINFOREST_RESIN;9996;2;9995;21;;;9998;1;10004;2;10005;21;9997.0;908.0
-1;135000;RAINFOREST_RESIN;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;910.0
-1;135000;KELP;2013;31;;;;;2016;23;;;;;2014.5;-130.234375
-1;135100;KELP;2015;8;2013;22;;;2016;22;;;;;2015.5;-127.609375
-1;135100;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;910.0
-1;135200;RAINFOREST_RESIN;9998;5;9996;1;9995;20;10004;1;10005;20;;;10001.0;910.0
-1;135200;KELP;2013;21;;;;;2016;21;;;;;2014.5;-122.359375
-1;135300;KELP;2013;20;;;;;2016;20;;;;;2014.5;-121.953125
-1;135300;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;910.0
-1;135400;KELP;2013;30;;;;;2016;1;2017;29;;;2014.5;-110.6875
-1;135400;RAINFOREST_RESIN;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;910.0
-1;135500;RAINFOREST_RESIN;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;910.0
-1;135500;KELP;2013;30;;;;;2015;3;2017;30;;;2014.0;-108.2578125
-1;135600;RAINFOREST_RESIN;10002;1;9995;21;;;10005;21;;;;;10003.5;910.0
-1;135600;KELP;2013;21;;;;;2015;1;2017;21;;;2014.0;-109.5625
-1;135700;KELP;2013;26;;;;;2017;26;;;;;2015.0;-104.9609375
-1;135700;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;912.0
-1;135800;KELP;2014;3;2013;24;;;2015;3;2017;24;;;2014.5;-104.4921875
-1;135800;RAINFOREST_RESIN;9995;24;;;;;10000;3;10005;24;;;9997.5;912.0
-1;135900;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;912.0
-1;135900;KELP;2014;27;;;;;2017;27;;;;;2015.5;-89.6953125
-1;136000;RAINFOREST_RESIN;9996;1;9995;30;;;9998;1;10004;1;10005;30;9997.0;912.0
-1;136000;KELP;2014;35;;;;;2017;31;;;;;2015.5;-78.296875
-1;136100;KELP;2014;29;;;;;2017;29;;;;;2015.5;-87.8671875
-1;136100;RAINFOREST_RESIN;9995;29;;;;;10002;5;10005;29;;;9998.5;914.0
-1;136200;KELP;2013;29;;;;;2015;2;2017;29;;;2014.0;-105.75
-1;136200;RAINFOREST_RESIN;9998;2;9996;1;9995;28;10004;1;10005;28;;;10001.0;914.0
-1;136300;RAINFOREST_RESIN;10002;1;9998;4;9996;2;10004;2;10005;30;;;10003.0;914.0
-1;136300;KELP;2014;1;2013;32;;;2016;2;2017;30;;;2015.0;-113.9140625
-1;136400;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;916.0
-1;136400;KELP;2013;30;;;;;2016;30;;;;;2014.5;-115.2421875
-1;136500;KELP;2013;26;;;;;2014;1;2016;26;;;2013.5;-122.578125
-1;136500;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;916.0
-1;136600;KELP;2013;25;;;;;2016;25;;;;;2014.5;-119.3046875
-1;136600;RAINFOREST_RESIN;9998;1;9995;25;;;10005;25;;;;;10001.5;916.0
-1;136700;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;916.0
-1;136700;KELP;2013;24;;;;;2016;24;;;;;2014.5;-118.0
-1;136800;RAINFOREST_RESIN;10002;1;9996;2;9995;26;10004;2;10005;26;;;10003.0;916.0
-1;136800;KELP;2013;34;;;;;2016;2;2017;26;;;2014.5;-113.71875
-1;136900;KELP;2013;23;;;;;2016;23;;;;;2014.5;-115.5
-1;136900;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;918.0
-1;137000;KELP;2013;29;;;;;2016;29;;;;;2014.5;-116.375
-1;137000;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;918.0
-1;137100;RAINFOREST_RESIN;9995;24;;;;;10002;3;10005;24;;;9998.5;918.0
-1;137100;KELP;2013;24;;;;;2017;24;;;;;2015.0;-104.515625
-1;137200;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;918.0
-1;137200;KELP;2014;1;2013;23;;;2017;23;;;;;2015.5;-101.3984375
-1;137300;KELP;2013;28;;;;;2015;5;2016;28;;;2014.0;-115.421875
-1;137300;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;918.0
-1;137400;KELP;2013;29;;;;;2016;29;;;;;2014.5;-115.390625
-1;137400;RAINFOREST_RESIN;9996;2;9995;27;;;10002;6;10004;2;10005;27;9999.0;918.0
-1;137500;RAINFOREST_RESIN;9996;1;9995;29;;;9998;1;10004;1;10005;29;9997.0;918.0
-1;137500;KELP;2013;30;;;;;2015;7;2016;30;;;2014.0;-115.3515625
-1;137600;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;920.0
-1;137600;KELP;2013;22;;;;;2016;22;;;;;2014.5;-117.53125
-1;137700;KELP;2013;28;;;;;2014;3;2016;1;2017;27;2013.5;-112.734375
-1;137700;RAINFOREST_RESIN;9996;1;9995;27;;;9998;8;10004;1;10005;27;9997.0;920.0
-1;137800;KELP;2013;23;;;;;2016;23;;;;;2014.5;-121.140625
-1;137800;RAINFOREST_RESIN;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;936.0
-1;137900;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;936.0
-1;137900;KELP;2013;29;;;;;2016;29;;;;;2014.5;-120.625
-1;138000;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;936.0
-1;138000;KELP;2013;30;;;;;2016;30;;;;;2014.5;-124.828125
-1;138100;KELP;2013;31;;;;;2016;31;;;;;2014.5;-126.3046875
-1;138100;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;936.0
-1;138200;KELP;2012;24;;;;;2016;24;;;;;2014.0;-144.6015625
-1;138200;RAINFOREST_RESIN;9996;2;9995;22;;;9998;1;10004;2;10005;22;9997.0;936.0
-1;138300;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;938.0
-1;138300;KELP;2012;30;;;;;2016;30;;;;;2014.0;-145.2578125
-1;138400;RAINFOREST_RESIN;9996;2;9995;24;;;9998;1;10002;5;10004;2;9997.0;938.0
-1;138400;KELP;2012;26;;;;;2014;4;2015;26;;;2013.0;-171.015625
-1;138500;KELP;2013;23;;;;;2016;24;;;;;2014.5;-120.2265625
-1;138500;RAINFOREST_RESIN;9996;2;9995;22;;;10002;3;10004;2;10005;22;9999.0;940.0
-1;138600;KELP;2013;30;;;;;2014;2;2016;31;;;2013.5;-123.5546875
-1;138600;RAINFOREST_RESIN;9998;4;9996;1;9995;30;10000;2;10004;1;10005;30;9999.0;940.0
-1;138700;RAINFOREST_RESIN;9998;6;9996;2;9995;23;10004;2;10005;23;;;10001.0;940.0
